municipio_code,regiao_code,regiao_sigla,regiao_name
2910503,2,NE,Nordeste
2900504,2,NE,Nordeste
2910602,2,NE,Nordeste
2910701,2,NE,Nordeste
2910727,2,NE,Nordeste
2910750,2,NE,Nordeste
2910776,2,NE,Nordeste
2910800,2,NE,Nordeste
2910859,2,NE,Nordeste
2910909,2,NE,Nordeste
2911006,2,NE,Nordeste
2911105,2,NE,Nordeste
2911204,2,NE,Nordeste
2911253,2,NE,Nordeste
2911303,2,NE,Nordeste
2911402,2,NE,Nordeste
2911501,2,NE,Nordeste
2911600,2,NE,Nordeste
2911659,2,NE,Nordeste
2911709,2,NE,Nordeste
2911808,2,NE,Nordeste
2911857,2,NE,Nordeste
2911907,2,NE,Nordeste
2912004,2,NE,Nordeste
2912103,2,NE,Nordeste
2912202,2,NE,Nordeste
2912301,2,NE,Nordeste
2912400,2,NE,Nordeste
2912509,2,NE,Nordeste
2912608,2,NE,Nordeste
2912707,2,NE,Nordeste
2912806,2,NE,Nordeste
2912905,2,NE,Nordeste
2913002,2,NE,Nordeste
2913101,2,NE,Nordeste
2913200,2,NE,Nordeste
2913309,2,NE,Nordeste
2913408,2,NE,Nordeste
2913457,2,NE,Nordeste
2913507,2,NE,Nordeste
2913606,2,NE,Nordeste
2913705,2,NE,Nordeste
2913804,2,NE,Nordeste
2913903,2,NE,Nordeste
2914000,2,NE,Nordeste
2914109,2,NE,Nordeste
2914208,2,NE,Nordeste
2914307,2,NE,Nordeste
2914406,2,NE,Nordeste
2914505,2,NE,Nordeste
2914604,2,NE,Nordeste
2914653,2,NE,Nordeste
2914703,2,NE,Nordeste
2914802,2,NE,Nordeste
2914901,2,NE,Nordeste
2915007,2,NE,Nordeste
2915106,2,NE,Nordeste
2915205,2,NE,Nordeste
2915304,2,NE,Nordeste
2915353,2,NE,Nordeste
2915403,2,NE,Nordeste
2915502,2,NE,Nordeste
2915601,2,NE,Nordeste
2915700,2,NE,Nordeste
2915809,2,NE,Nordeste
2915908,2,NE,Nordeste
2916005,2,NE,Nordeste
2916104,2,NE,Nordeste
2916203,2,NE,Nordeste
2916302,2,NE,Nordeste
2916401,2,NE,Nordeste
2916500,2,NE,Nordeste
2916609,2,NE,Nordeste
2916708,2,NE,Nordeste
2916807,2,NE,Nordeste
2916856,2,NE,Nordeste
2916906,2,NE,Nordeste
2917003,2,NE,Nordeste
2917102,2,NE,Nordeste
2917201,2,NE,Nordeste
2917300,2,NE,Nordeste
2917334,2,NE,Nordeste
2917359,2,NE,Nordeste
2917409,2,NE,Nordeste
2917508,2,NE,Nordeste
2917607,2,NE,Nordeste
2917706,2,NE,Nordeste
2917805,2,NE,Nordeste
2917904,2,NE,Nordeste
2918001,2,NE,Nordeste
2918100,2,NE,Nordeste
2918209,2,NE,Nordeste
2918308,2,NE,Nordeste
2918357,2,NE,Nordeste
2918407,2,NE,Nordeste
2918456,2,NE,Nordeste
2918506,2,NE,Nordeste
2918555,2,NE,Nordeste
2918605,2,NE,Nordeste
2918704,2,NE,Nordeste
2918753,2,NE,Nordeste
2918803,2,NE,Nordeste
2918902,2,NE,Nordeste
2919009,2,NE,Nordeste
2919058,2,NE,Nordeste
2919108,2,NE,Nordeste
2919157,2,NE,Nordeste
2919207,2,NE,Nordeste
2919306,2,NE,Nordeste
2919405,2,NE,Nordeste
2919504,2,NE,Nordeste
2919553,2,NE,Nordeste
2919603,2,NE,Nordeste
2919702,2,NE,Nordeste
2919801,2,NE,Nordeste
2919900,2,NE,Nordeste
2919926,2,NE,Nordeste
2919959,2,NE,Nordeste
2920007,2,NE,Nordeste
2920106,2,NE,Nordeste
2920205,2,NE,Nordeste
2920304,2,NE,Nordeste
2920403,2,NE,Nordeste
2920452,2,NE,Nordeste
2920502,2,NE,Nordeste
2920601,2,NE,Nordeste
2920700,2,NE,Nordeste
2920809,2,NE,Nordeste
2920908,2,NE,Nordeste
2921005,2,NE,Nordeste
2921054,2,NE,Nordeste
2921104,2,NE,Nordeste
2921203,2,NE,Nordeste
2921302,2,NE,Nordeste
2921401,2,NE,Nordeste
2921450,2,NE,Nordeste
2921500,2,NE,Nordeste
2921609,2,NE,Nordeste
2921708,2,NE,Nordeste
2921807,2,NE,Nordeste
2921906,2,NE,Nordeste
2922003,2,NE,Nordeste
2922052,2,NE,Nordeste
2922102,2,NE,Nordeste
2922201,2,NE,Nordeste
2922250,2,NE,Nordeste
2922300,2,NE,Nordeste
2922409,2,NE,Nordeste
2922508,2,NE,Nordeste
2922607,2,NE,Nordeste
2922656,2,NE,Nordeste
2922706,2,NE,Nordeste
2922730,2,NE,Nordeste
2922755,2,NE,Nordeste
2922805,2,NE,Nordeste
2922854,2,NE,Nordeste
2922904,2,NE,Nordeste
2923001,2,NE,Nordeste
2923035,2,NE,Nordeste
2923050,2,NE,Nordeste
2923100,2,NE,Nordeste
2923209,2,NE,Nordeste
2923308,2,NE,Nordeste
2923357,2,NE,Nordeste
2923407,2,NE,Nordeste
2923506,2,NE,Nordeste
2923605,2,NE,Nordeste
2923704,2,NE,Nordeste
2923803,2,NE,Nordeste
2923902,2,NE,Nordeste
2924009,2,NE,Nordeste
2924058,2,NE,Nordeste
2924108,2,NE,Nordeste
2924207,2,NE,Nordeste
2924306,2,NE,Nordeste
2924405,2,NE,Nordeste
2924504,2,NE,Nordeste
2924603,2,NE,Nordeste
2924652,2,NE,Nordeste
2924678,2,NE,Nordeste
2924702,2,NE,Nordeste
2924801,2,NE,Nordeste
2924900,2,NE,Nordeste
2925006,2,NE,Nordeste
2925105,2,NE,Nordeste
2925204,2,NE,Nordeste
2925253,2,NE,Nordeste
2925303,2,NE,Nordeste
2925402,2,NE,Nordeste
2925501,2,NE,Nordeste
2925600,2,NE,Nordeste
2925709,2,NE,Nordeste
2925758,2,NE,Nordeste
2925808,2,NE,Nordeste
2925907,2,NE,Nordeste
2925931,2,NE,Nordeste
2925956,2,NE,Nordeste
2926004,2,NE,Nordeste
2926103,2,NE,Nordeste
2926202,2,NE,Nordeste
2926301,2,NE,Nordeste
2926400,2,NE,Nordeste
2926509,2,NE,Nordeste
2926608,2,NE,Nordeste
2926657,2,NE,Nordeste
2926707,2,NE,Nordeste
2926806,2,NE,Nordeste
2926905,2,NE,Nordeste
2927002,2,NE,Nordeste
2927101,2,NE,Nordeste
2927200,2,NE,Nordeste
2927309,2,NE,Nordeste
2927408,2,NE,Nordeste
2927507,2,NE,Nordeste
2927606,2,NE,Nordeste
2927705,2,NE,Nordeste
2927804,2,NE,Nordeste
2927903,2,NE,Nordeste
2928059,2,NE,Nordeste
2928109,2,NE,Nordeste
2928406,2,NE,Nordeste
2928505,2,NE,Nordeste
2928000,2,NE,Nordeste
2928208,2,NE,Nordeste
2928307,2,NE,Nordeste
2928604,2,NE,Nordeste
2928703,2,NE,Nordeste
2928802,2,NE,Nordeste
2928901,2,NE,Nordeste
2928950,2,NE,Nordeste
2929107,2,NE,Nordeste
2929008,2,NE,Nordeste
2929057,2,NE,Nordeste
2929206,2,NE,Nordeste
2929255,2,NE,Nordeste
2929305,2,NE,Nordeste
2929354,2,NE,Nordeste
2929370,2,NE,Nordeste
2929404,2,NE,Nordeste
2929503,2,NE,Nordeste
2929602,2,NE,Nordeste
2929701,2,NE,Nordeste
2929750,2,NE,Nordeste
2929800,2,NE,Nordeste
2929909,2,NE,Nordeste
2930006,2,NE,Nordeste
2930105,2,NE,Nordeste
2930204,2,NE,Nordeste
2930154,2,NE,Nordeste
2930303,2,NE,Nordeste
2930402,2,NE,Nordeste
2930501,2,NE,Nordeste
2930600,2,NE,Nordeste
2930709,2,NE,Nordeste
2930758,2,NE,Nordeste
2930766,2,NE,Nordeste
2930774,2,NE,Nordeste
2930808,2,NE,Nordeste
2930907,2,NE,Nordeste
2931004,2,NE,Nordeste
2931053,2,NE,Nordeste
2931103,2,NE,Nordeste
2931202,2,NE,Nordeste
2931301,2,NE,Nordeste
2931350,2,NE,Nordeste
2931400,2,NE,Nordeste
2931509,2,NE,Nordeste
2931608,2,NE,Nordeste
2931707,2,NE,Nordeste
2931806,2,NE,Nordeste
2931905,2,NE,Nordeste
2932002,2,NE,Nordeste
2932101,2,NE,Nordeste
2932200,2,NE,Nordeste
2932309,2,NE,Nordeste
2932408,2,NE,Nordeste
2932457,2,NE,Nordeste
2932507,2,NE,Nordeste
2932606,2,NE,Nordeste
2932705,2,NE,Nordeste
2932804,2,NE,Nordeste
2932903,2,NE,Nordeste
2933000,2,NE,Nordeste
2933059,2,NE,Nordeste
2933109,2,NE,Nordeste
2933158,2,NE,Nordeste
2933174,2,NE,Nordeste
2933208,2,NE,Nordeste
2933257,2,NE,Nordeste
2933307,2,NE,Nordeste
2933406,2,NE,Nordeste
2933455,2,NE,Nordeste
2933505,2,NE,Nordeste
2933604,2,NE,Nordeste
3100104,3,SE,Sudeste
3100203,3,SE,Sudeste
3100302,3,SE,Sudeste
3100401,3,SE,Sudeste
3100500,3,SE,Sudeste
3100609,3,SE,Sudeste
3100708,3,SE,Sudeste
3100807,3,SE,Sudeste
3100906,3,SE,Sudeste
3101003,3,SE,Sudeste
3101102,3,SE,Sudeste
3101201,3,SE,Sudeste
3101300,3,SE,Sudeste
3101409,3,SE,Sudeste
3101508,3,SE,Sudeste
3101607,3,SE,Sudeste
3101631,3,SE,Sudeste
3101706,3,SE,Sudeste
3101805,3,SE,Sudeste
3101904,3,SE,Sudeste
3102001,3,SE,Sudeste
3102050,3,SE,Sudeste
3153509,3,SE,Sudeste
3102100,3,SE,Sudeste
3102209,3,SE,Sudeste
3102308,3,SE,Sudeste
3102407,3,SE,Sudeste
3102506,3,SE,Sudeste
3102605,3,SE,Sudeste
3102803,3,SE,Sudeste
3102852,3,SE,Sudeste
3102902,3,SE,Sudeste
3103009,3,SE,Sudeste
3103108,3,SE,Sudeste
3103207,3,SE,Sudeste
3103306,3,SE,Sudeste
3103405,3,SE,Sudeste
3103504,3,SE,Sudeste
3103603,3,SE,Sudeste
3103702,3,SE,Sudeste
3103751,3,SE,Sudeste
3103801,3,SE,Sudeste
3103900,3,SE,Sudeste
3104007,3,SE,Sudeste
3104106,3,SE,Sudeste
3104205,3,SE,Sudeste
3104304,3,SE,Sudeste
3104403,3,SE,Sudeste
3104452,3,SE,Sudeste
3104502,3,SE,Sudeste
3104601,3,SE,Sudeste
3104700,3,SE,Sudeste
3104809,3,SE,Sudeste
3104908,3,SE,Sudeste
3105004,3,SE,Sudeste
3105103,3,SE,Sudeste
3105202,3,SE,Sudeste
3105301,3,SE,Sudeste
3105400,3,SE,Sudeste
3105509,3,SE,Sudeste
3105608,3,SE,Sudeste
3105707,3,SE,Sudeste
3105905,3,SE,Sudeste
3106002,3,SE,Sudeste
3106101,3,SE,Sudeste
3106200,3,SE,Sudeste
3106309,3,SE,Sudeste
3106408,3,SE,Sudeste
3106507,3,SE,Sudeste
3106655,3,SE,Sudeste
3106606,3,SE,Sudeste
3106705,3,SE,Sudeste
3106804,3,SE,Sudeste
3106903,3,SE,Sudeste
3107000,3,SE,Sudeste
3107109,3,SE,Sudeste
3107208,3,SE,Sudeste
3107307,3,SE,Sudeste
3107406,3,SE,Sudeste
3107505,3,SE,Sudeste
3107604,3,SE,Sudeste
3107703,3,SE,Sudeste
3107802,3,SE,Sudeste
3107901,3,SE,Sudeste
3108008,3,SE,Sudeste
3108107,3,SE,Sudeste
3108206,3,SE,Sudeste
3108255,3,SE,Sudeste
3108305,3,SE,Sudeste
3108404,3,SE,Sudeste
3108503,3,SE,Sudeste
3108701,3,SE,Sudeste
3108552,3,SE,Sudeste
3108602,3,SE,Sudeste
3108800,3,SE,Sudeste
3108909,3,SE,Sudeste
3109006,3,SE,Sudeste
3109105,3,SE,Sudeste
3109204,3,SE,Sudeste
3109253,3,SE,Sudeste
3109303,3,SE,Sudeste
3109402,3,SE,Sudeste
3109451,3,SE,Sudeste
3109501,3,SE,Sudeste
3109600,3,SE,Sudeste
3109709,3,SE,Sudeste
3102704,3,SE,Sudeste
3109808,3,SE,Sudeste
3109907,3,SE,Sudeste
3110004,3,SE,Sudeste
3110103,3,SE,Sudeste
3110202,3,SE,Sudeste
3110301,3,SE,Sudeste
3110400,3,SE,Sudeste
3110509,3,SE,Sudeste
3110608,3,SE,Sudeste
3110707,3,SE,Sudeste
3110806,3,SE,Sudeste
3110905,3,SE,Sudeste
3111002,3,SE,Sudeste
3111101,3,SE,Sudeste
3111150,3,SE,Sudeste
3111200,3,SE,Sudeste
3111309,3,SE,Sudeste
3111408,3,SE,Sudeste
3111507,3,SE,Sudeste
3111606,3,SE,Sudeste
3111903,3,SE,Sudeste
3111705,3,SE,Sudeste
3111804,3,SE,Sudeste
3112000,3,SE,Sudeste
3112059,3,SE,Sudeste
3112109,3,SE,Sudeste
3112208,3,SE,Sudeste
3112307,3,SE,Sudeste
3112406,3,SE,Sudeste
3112505,3,SE,Sudeste
3112604,3,SE,Sudeste
3112653,3,SE,Sudeste
3112703,3,SE,Sudeste
3112802,3,SE,Sudeste
3112901,3,SE,Sudeste
3113008,3,SE,Sudeste
3113107,3,SE,Sudeste
3113206,3,SE,Sudeste
3113305,3,SE,Sudeste
3113404,3,SE,Sudeste
3113503,3,SE,Sudeste
3113602,3,SE,Sudeste
3113701,3,SE,Sudeste
3113800,3,SE,Sudeste
3113909,3,SE,Sudeste
3114006,3,SE,Sudeste
3114105,3,SE,Sudeste
3114204,3,SE,Sudeste
3114303,3,SE,Sudeste
3114402,3,SE,Sudeste
3114501,3,SE,Sudeste
3114550,3,SE,Sudeste
3114600,3,SE,Sudeste
3114709,3,SE,Sudeste
3114808,3,SE,Sudeste
3114907,3,SE,Sudeste
3115003,3,SE,Sudeste
3115102,3,SE,Sudeste
3115300,3,SE,Sudeste
3115359,3,SE,Sudeste
3115409,3,SE,Sudeste
3115458,3,SE,Sudeste
3115474,3,SE,Sudeste
3115508,3,SE,Sudeste
3115607,3,SE,Sudeste
3115706,3,SE,Sudeste
3115805,3,SE,Sudeste
3115904,3,SE,Sudeste
3116001,3,SE,Sudeste
3116100,3,SE,Sudeste
3116159,3,SE,Sudeste
3116209,3,SE,Sudeste
3116308,3,SE,Sudeste
3116407,3,SE,Sudeste
3116506,3,SE,Sudeste
3116605,3,SE,Sudeste
3116704,3,SE,Sudeste
3116803,3,SE,Sudeste
3116902,3,SE,Sudeste
3117009,3,SE,Sudeste
3117108,3,SE,Sudeste
3115201,3,SE,Sudeste
3117306,3,SE,Sudeste
3117207,3,SE,Sudeste
3117405,3,SE,Sudeste
3117504,3,SE,Sudeste
3117603,3,SE,Sudeste
3117702,3,SE,Sudeste
3117801,3,SE,Sudeste
3117836,3,SE,Sudeste
3117876,3,SE,Sudeste
3117900,3,SE,Sudeste
3118007,3,SE,Sudeste
3118106,3,SE,Sudeste
3118205,3,SE,Sudeste
3118304,3,SE,Sudeste
3118403,3,SE,Sudeste
3118502,3,SE,Sudeste
3118601,3,SE,Sudeste
3118700,3,SE,Sudeste
3118809,3,SE,Sudeste
3118908,3,SE,Sudeste
3119005,3,SE,Sudeste
3119104,3,SE,Sudeste
3119203,3,SE,Sudeste
3119302,3,SE,Sudeste
3119401,3,SE,Sudeste
3119500,3,SE,Sudeste
3119609,3,SE,Sudeste
3119708,3,SE,Sudeste
3119807,3,SE,Sudeste
3119906,3,SE,Sudeste
3119955,3,SE,Sudeste
3120003,3,SE,Sudeste
3120102,3,SE,Sudeste
3120151,3,SE,Sudeste
3120201,3,SE,Sudeste
3120300,3,SE,Sudeste
3120409,3,SE,Sudeste
3120508,3,SE,Sudeste
3120607,3,SE,Sudeste
3120706,3,SE,Sudeste
3120805,3,SE,Sudeste
3120839,3,SE,Sudeste
3120870,3,SE,Sudeste
3120904,3,SE,Sudeste
3121001,3,SE,Sudeste
3121100,3,SE,Sudeste
3121209,3,SE,Sudeste
3121258,3,SE,Sudeste
3121308,3,SE,Sudeste
3121407,3,SE,Sudeste
3121506,3,SE,Sudeste
3121605,3,SE,Sudeste
3121704,3,SE,Sudeste
3121803,3,SE,Sudeste
3121902,3,SE,Sudeste
3122009,3,SE,Sudeste
3122108,3,SE,Sudeste
3122207,3,SE,Sudeste
3122306,3,SE,Sudeste
3122355,3,SE,Sudeste
3122405,3,SE,Sudeste
3122454,3,SE,Sudeste
3122470,3,SE,Sudeste
3122504,3,SE,Sudeste
3122603,3,SE,Sudeste
3122702,3,SE,Sudeste
3122801,3,SE,Sudeste
3122900,3,SE,Sudeste
3123007,3,SE,Sudeste
3123106,3,SE,Sudeste
3123205,3,SE,Sudeste
3123304,3,SE,Sudeste
3123403,3,SE,Sudeste
3123502,3,SE,Sudeste
3123528,3,SE,Sudeste
3123601,3,SE,Sudeste
3123700,3,SE,Sudeste
3123809,3,SE,Sudeste
3123858,3,SE,Sudeste
3123908,3,SE,Sudeste
3124005,3,SE,Sudeste
3124104,3,SE,Sudeste
3124203,3,SE,Sudeste
3124302,3,SE,Sudeste
3124401,3,SE,Sudeste
3124500,3,SE,Sudeste
3124609,3,SE,Sudeste
3124708,3,SE,Sudeste
3124807,3,SE,Sudeste
3124906,3,SE,Sudeste
3125002,3,SE,Sudeste
3125101,3,SE,Sudeste
3125200,3,SE,Sudeste
3125309,3,SE,Sudeste
3125408,3,SE,Sudeste
3125606,3,SE,Sudeste
3125705,3,SE,Sudeste
3125804,3,SE,Sudeste
3125903,3,SE,Sudeste
3125952,3,SE,Sudeste
3126000,3,SE,Sudeste
3126109,3,SE,Sudeste
3126208,3,SE,Sudeste
3126307,3,SE,Sudeste
3126406,3,SE,Sudeste
3126505,3,SE,Sudeste
3126604,3,SE,Sudeste
3126703,3,SE,Sudeste
3126752,3,SE,Sudeste
3126802,3,SE,Sudeste
3126901,3,SE,Sudeste
3126950,3,SE,Sudeste
3127008,3,SE,Sudeste
3127057,3,SE,Sudeste
3127073,3,SE,Sudeste
3127107,3,SE,Sudeste
3127206,3,SE,Sudeste
3127305,3,SE,Sudeste
3127339,3,SE,Sudeste
3127354,3,SE,Sudeste
3127370,3,SE,Sudeste
3127388,3,SE,Sudeste
3127404,3,SE,Sudeste
3127503,3,SE,Sudeste
3127602,3,SE,Sudeste
3127701,3,SE,Sudeste
3127800,3,SE,Sudeste
3127909,3,SE,Sudeste
3128006,3,SE,Sudeste
3128105,3,SE,Sudeste
3128204,3,SE,Sudeste
3128253,3,SE,Sudeste
3128303,3,SE,Sudeste
3128402,3,SE,Sudeste
3128501,3,SE,Sudeste
3128600,3,SE,Sudeste
3128709,3,SE,Sudeste
3128808,3,SE,Sudeste
3128907,3,SE,Sudeste
3129004,3,SE,Sudeste
3129103,3,SE,Sudeste
3129202,3,SE,Sudeste
3129301,3,SE,Sudeste
3129400,3,SE,Sudeste
3129509,3,SE,Sudeste
3129608,3,SE,Sudeste
3129657,3,SE,Sudeste
3129707,3,SE,Sudeste
3129806,3,SE,Sudeste
3129905,3,SE,Sudeste
3130002,3,SE,Sudeste
3130051,3,SE,Sudeste
3130101,3,SE,Sudeste
3130200,3,SE,Sudeste
3130309,3,SE,Sudeste
3130408,3,SE,Sudeste
3130507,3,SE,Sudeste
3130556,3,SE,Sudeste
3130606,3,SE,Sudeste
3130655,3,SE,Sudeste
3130705,3,SE,Sudeste
3130804,3,SE,Sudeste
3130903,3,SE,Sudeste
3131000,3,SE,Sudeste
3131109,3,SE,Sudeste
3131158,3,SE,Sudeste
3131208,3,SE,Sudeste
3131307,3,SE,Sudeste
3131406,3,SE,Sudeste
3131505,3,SE,Sudeste
3131604,3,SE,Sudeste
3131703,3,SE,Sudeste
3131802,3,SE,Sudeste
3131901,3,SE,Sudeste
3132008,3,SE,Sudeste
3132107,3,SE,Sudeste
3132206,3,SE,Sudeste
3132305,3,SE,Sudeste
3132404,3,SE,Sudeste
3132503,3,SE,Sudeste
3132602,3,SE,Sudeste
3132701,3,SE,Sudeste
3132800,3,SE,Sudeste
3132909,3,SE,Sudeste
3133006,3,SE,Sudeste
3133105,3,SE,Sudeste
3133204,3,SE,Sudeste
3133303,3,SE,Sudeste
3133402,3,SE,Sudeste
3133501,3,SE,Sudeste
3133600,3,SE,Sudeste
3133709,3,SE,Sudeste
3133758,3,SE,Sudeste
3133808,3,SE,Sudeste
3133907,3,SE,Sudeste
3134004,3,SE,Sudeste
3134103,3,SE,Sudeste
3134202,3,SE,Sudeste
3134301,3,SE,Sudeste
3134400,3,SE,Sudeste
3134509,3,SE,Sudeste
3134608,3,SE,Sudeste
3134707,3,SE,Sudeste
3134806,3,SE,Sudeste
3134905,3,SE,Sudeste
3135001,3,SE,Sudeste
3135050,3,SE,Sudeste
3135076,3,SE,Sudeste
3135100,3,SE,Sudeste
3135209,3,SE,Sudeste
3135308,3,SE,Sudeste
3135357,3,SE,Sudeste
3135407,3,SE,Sudeste
3135456,3,SE,Sudeste
3135506,3,SE,Sudeste
3135605,3,SE,Sudeste
3135704,3,SE,Sudeste
3135803,3,SE,Sudeste
3135902,3,SE,Sudeste
3136009,3,SE,Sudeste
3136108,3,SE,Sudeste
3136207,3,SE,Sudeste
3136306,3,SE,Sudeste
3136405,3,SE,Sudeste
3136504,3,SE,Sudeste
3136520,3,SE,Sudeste
3136553,3,SE,Sudeste
3136579,3,SE,Sudeste
3136652,3,SE,Sudeste
3136702,3,SE,Sudeste
3136801,3,SE,Sudeste
3136900,3,SE,Sudeste
3136959,3,SE,Sudeste
3137007,3,SE,Sudeste
3137106,3,SE,Sudeste
3137205,3,SE,Sudeste
3137304,3,SE,Sudeste
3137403,3,SE,Sudeste
3137502,3,SE,Sudeste
3137536,3,SE,Sudeste
3137601,3,SE,Sudeste
3137700,3,SE,Sudeste
3137809,3,SE,Sudeste
3137908,3,SE,Sudeste
3138005,3,SE,Sudeste
3138104,3,SE,Sudeste
3138203,3,SE,Sudeste
3138302,3,SE,Sudeste
3138351,3,SE,Sudeste
3138401,3,SE,Sudeste
3138500,3,SE,Sudeste
3138609,3,SE,Sudeste
3138625,3,SE,Sudeste
3138658,3,SE,Sudeste
3138674,3,SE,Sudeste
3138682,3,SE,Sudeste
3138708,3,SE,Sudeste
3138807,3,SE,Sudeste
3138906,3,SE,Sudeste
3139003,3,SE,Sudeste
3139102,3,SE,Sudeste
3139201,3,SE,Sudeste
3139250,3,SE,Sudeste
3139300,3,SE,Sudeste
3139409,3,SE,Sudeste
3139508,3,SE,Sudeste
3139607,3,SE,Sudeste
3139805,3,SE,Sudeste
3139706,3,SE,Sudeste
3139904,3,SE,Sudeste
3140001,3,SE,Sudeste
3140100,3,SE,Sudeste
3140159,3,SE,Sudeste
3140209,3,SE,Sudeste
3140308,3,SE,Sudeste
3140407,3,SE,Sudeste
3140506,3,SE,Sudeste
3140530,3,SE,Sudeste
3140555,3,SE,Sudeste
3140605,3,SE,Sudeste
3140704,3,SE,Sudeste
3171501,3,SE,Sudeste
3140803,3,SE,Sudeste
3140852,3,SE,Sudeste
3140902,3,SE,Sudeste
3141009,3,SE,Sudeste
3141108,3,SE,Sudeste
3141207,3,SE,Sudeste
3141306,3,SE,Sudeste
3141405,3,SE,Sudeste
3141504,3,SE,Sudeste
3141603,3,SE,Sudeste
3141702,3,SE,Sudeste
3141801,3,SE,Sudeste
3141900,3,SE,Sudeste
3142007,3,SE,Sudeste
3142106,3,SE,Sudeste
3142205,3,SE,Sudeste
3142254,3,SE,Sudeste
3142304,3,SE,Sudeste
3142403,3,SE,Sudeste
3142502,3,SE,Sudeste
3142601,3,SE,Sudeste
3142700,3,SE,Sudeste
3142809,3,SE,Sudeste
3142908,3,SE,Sudeste
3143005,3,SE,Sudeste
3143104,3,SE,Sudeste
3143153,3,SE,Sudeste
3143203,3,SE,Sudeste
3143401,3,SE,Sudeste
3143302,3,SE,Sudeste
3143450,3,SE,Sudeste
3143500,3,SE,Sudeste
3143609,3,SE,Sudeste
3143708,3,SE,Sudeste
3143807,3,SE,Sudeste
3143906,3,SE,Sudeste
3144003,3,SE,Sudeste
3144102,3,SE,Sudeste
3144201,3,SE,Sudeste
3144300,3,SE,Sudeste
3144359,3,SE,Sudeste
3144375,3,SE,Sudeste
3144409,3,SE,Sudeste
3144508,3,SE,Sudeste
3144607,3,SE,Sudeste
3144656,3,SE,Sudeste
3144672,3,SE,Sudeste
3144706,3,SE,Sudeste
3144805,3,SE,Sudeste
3144904,3,SE,Sudeste
3145000,3,SE,Sudeste
3145059,3,SE,Sudeste
3145109,3,SE,Sudeste
3145208,3,SE,Sudeste
3136603,3,SE,Sudeste
3145307,3,SE,Sudeste
3145356,3,SE,Sudeste
3145372,3,SE,Sudeste
3145406,3,SE,Sudeste
3145455,3,SE,Sudeste
3145505,3,SE,Sudeste
3145604,3,SE,Sudeste
3145703,3,SE,Sudeste
3145802,3,SE,Sudeste
3145851,3,SE,Sudeste
3145877,3,SE,Sudeste
3145901,3,SE,Sudeste
3146008,3,SE,Sudeste
3146107,3,SE,Sudeste
3146206,3,SE,Sudeste
3146255,3,SE,Sudeste
3146305,3,SE,Sudeste
3146552,3,SE,Sudeste
3146404,3,SE,Sudeste
3146503,3,SE,Sudeste
3146602,3,SE,Sudeste
3146701,3,SE,Sudeste
3146750,3,SE,Sudeste
3146909,3,SE,Sudeste
3147105,3,SE,Sudeste
3147006,3,SE,Sudeste
3147204,3,SE,Sudeste
3147303,3,SE,Sudeste
3147402,3,SE,Sudeste
3147600,3,SE,Sudeste
3147709,3,SE,Sudeste
3147808,3,SE,Sudeste
3147501,3,SE,Sudeste
3147907,3,SE,Sudeste
3147956,3,SE,Sudeste
3148004,3,SE,Sudeste
3148103,3,SE,Sudeste
3148202,3,SE,Sudeste
3148301,3,SE,Sudeste
3148400,3,SE,Sudeste
3148509,3,SE,Sudeste
3148608,3,SE,Sudeste
3148707,3,SE,Sudeste
3148756,3,SE,Sudeste
3148806,3,SE,Sudeste
3148905,3,SE,Sudeste
3149002,3,SE,Sudeste
3149101,3,SE,Sudeste
3149150,3,SE,Sudeste
3149200,3,SE,Sudeste
3149309,3,SE,Sudeste
3149408,3,SE,Sudeste
3149507,3,SE,Sudeste
3149606,3,SE,Sudeste
3149705,3,SE,Sudeste
3149804,3,SE,Sudeste
3149903,3,SE,Sudeste
3149952,3,SE,Sudeste
3150000,3,SE,Sudeste
3150109,3,SE,Sudeste
3150158,3,SE,Sudeste
3150208,3,SE,Sudeste
3150307,3,SE,Sudeste
3150406,3,SE,Sudeste
3150505,3,SE,Sudeste
3150539,3,SE,Sudeste
3150570,3,SE,Sudeste
3150604,3,SE,Sudeste
3150703,3,SE,Sudeste
3150802,3,SE,Sudeste
3150901,3,SE,Sudeste
3151008,3,SE,Sudeste
3151107,3,SE,Sudeste
3151206,3,SE,Sudeste
3151305,3,SE,Sudeste
3151404,3,SE,Sudeste
3151503,3,SE,Sudeste
3151602,3,SE,Sudeste
3151701,3,SE,Sudeste
3151800,3,SE,Sudeste
3151909,3,SE,Sudeste
3152006,3,SE,Sudeste
3152105,3,SE,Sudeste
3152131,3,SE,Sudeste
3152170,3,SE,Sudeste
3152204,3,SE,Sudeste
3152303,3,SE,Sudeste
3152402,3,SE,Sudeste
3152501,3,SE,Sudeste
3152600,3,SE,Sudeste
3152709,3,SE,Sudeste
3152808,3,SE,Sudeste
3152907,3,SE,Sudeste
3153004,3,SE,Sudeste
3153103,3,SE,Sudeste
3153202,3,SE,Sudeste
3153301,3,SE,Sudeste
3153400,3,SE,Sudeste
3153608,3,SE,Sudeste
3153707,3,SE,Sudeste
3153806,3,SE,Sudeste
3153905,3,SE,Sudeste
3154002,3,SE,Sudeste
3154101,3,SE,Sudeste
3154150,3,SE,Sudeste
3154200,3,SE,Sudeste
3154309,3,SE,Sudeste
3154408,3,SE,Sudeste
3154457,3,SE,Sudeste
3154507,3,SE,Sudeste
3154606,3,SE,Sudeste
