city,city_code,proportion_bolsonaro
BUJARI,1200138,0.7858823529411765
PORTO WALTER,1200393,0.6109500805152979
MÂNCIO LIMA,1200336,0.691228998544781
EPITACIOLÂNDIA,1200252,0.7561973525872443
FEIJÓ,1200302,0.5450138504155124
RIO BRANCO,1200401,0.8277362566095365
BOCA DO ACRE,1300706,0.4747114863294865
CANUTAMA,1300904,0.33485148514851487
HUMAITÁ,1301704,0.4225578941522741
ITACOATIARA,1301902,0.3452663649805099
ITAPIRANGA,1302009,0.3917415489944373
JAPURÁ,1302108,0.253125
JURUÁ,1302207,0.2952167414050822
JUTAÍ,1302306,0.1849905685798976
PARINTINS,1303403,0.1749936489118469
SANTO ANTÔNIO DO IÇÁ,1303700,0.1720496894409938
SILVES,1304005,0.16505263157894737
SÃO GABRIEL DA CACHOEIRA,1303809,0.22422097139209657
ALVARÃES,1300029,0.20674157303370785
AMATURÁ,1300060,0.19924634950541686
ANAMÃ,1300086,0.3028385772913817
BOA VISTA,1400100,0.7860757088049791
CARACARAÍ,1400209,0.6341930397567294
UIRAMUTÃ,1400704,0.1958057395143488
PACARAIMA,1400456,0.4840688362583064
BOM JESUS DO TOCANTINS,1501576,0.4269160966075667
ALMEIRIM,1500503,0.2754168144732175
ELDORADO DO CARAJÁS,1502954,0.42305055698371896
AUGUSTO CORRÊA,1500909,0.24940648905302032
BARCARENA,1501303,0.33746363884737157
BENEVIDES,1501501,0.45188723995392016
ULIANÓPOLIS,1508126,0.4223839854413103
CAPITÃO POÇO,1502301,0.3649296032181386
PLACAS,1505650,0.5227116783312749
ANAPU,1500859,0.5346986227866214
ITUPIRANGA,1503705,0.35614928350217834
JACUNDÁ,1503804,0.40852610382594173
JURUTI,1503903,0.39707016191210487
PIÇARRA,1505635,0.48808193668528865
MOJUÍ DOS CAMPOS,1504752,0.5559678416821274
ÓBIDOS,1505106,0.29105502618250495
PRIMAVERA,1506104,0.29817534490431685
SALVATERRA,1506302,0.25230532786885246
SANTA CRUZ DO ARARI,1506401,0.24069187921430665
SANTA IZABEL DO PARÁ,1506500,0.45341359100269285
SANTA MARIA DO PARÁ,1506609,0.4352116510140193
SANTARÉM,1506807,0.5636543535620053
SANTARÉM NOVO,1506906,0.18863636363636363
SANTO ANTÔNIO DO TAUÁ,1507003,0.3114509511376352
SÃO FÉLIX DO XINGU,1507300,0.6007776761207685
SÃO MIGUEL DO GUAMÁ,1507607,0.3447897049591965
SÃO SEBASTIÃO DA BOA VISTA,1507706,0.213575279022094
SENADOR JOSÉ PORFÍRIO,1507805,0.33724297712134377
RIO MARIA,1506161,0.5635974786132373
SÃO GERALDO DO ARAGUAIA,1507458,0.4679101314116151
CONCÓRDIA DO PARÁ,1502756,0.3497670020936044
RURÓPOLIS,1506195,0.5023927765237021
PACAJÁ,1505486,0.48138349357940247
OURILÂNDIA DO NORTE,1505437,0.5565383149065956
DOM ELISEU,1502939,0.43679752836520536
AMAPÁ,1600105,0.35283907760971983
PORTO GRANDE,1600535,0.4121598925092375
ITAUBAL,1600253,0.3306878306878307
MACAPÁ,1600303,0.5514893500269793
CUTIAS,1600212,0.2897500905469033
FERREIRA GOMES,1600238,0.4363492898474487
AFONSO CUNHA,2100105,0.0845771144278607
ALTO ALEGRE DO PINDARÉ,2100477,0.1313565716010261
BOM JESUS DAS SELVAS,2102036,0.2611957437035903
BOA VISTA DO GURUPI,2101970,0.19459172852598092
CAMPESTRE DO MARANHÃO,2102556,0.3010769230769231
CAROLINA,2102804,0.35021280291844004
FORMOSA DA SERRA NEGRA,2104099,0.303407307778525
CEDRAL,2103109,0.17072221140743624
GOVERNADOR EDISON LOBÃO,2104552,0.3718093285494618
GOVERNADOR NEWTON BELLO,2104651,0.15464759959141983
JENIPAPO DOS VIEIRAS,2105476,0.15869698832206516
JUNCO DO MARANHÃO,2105658,0.14736842105263157
GODOFREDO VIANA,2104305,0.26350606394707826
GONÇALVES DIAS,2104404,0.18937887472218973
GOVERNADOR EUGÊNIO BARROS,2104602,0.16348417473188595
MATÕES DO NORTE,2106631,0.10996640537513998
NOVA COLINAS,2107258,0.23390488515043675
NOVA OLINDA DO MARANHÃO,2107357,0.1605795713088253
PAULINO NEVES,2108058,0.1160027161611589
PERITORÓ,2108454,0.1308956967029018
PORTO RICO DO MARANHÃO,2109056,0.22582600788117613
PRESIDENTE MÉDICI,2109239,0.1411901983663944
RAPOSA,2109452,0.2728884947905121
LAGO VERDE,2105906,0.11675003049896304
LORETO,2106102,0.17827004219409281
MATINHA,2106508,0.1714104495361928
SÃO JOÃO DO CARÚ,2111029,0.17478964915065884
SÃO ROBERTO,2111672,0.13133858267716536
SERRANO DO MARANHÃO,2111789,0.06357354392892399
PARNARAMA,2107803,0.10100036157647342
PASSAGEM FRANCA,2107902,0.17884265696865975
PASTOS BONS,2108009,0.15942336230655077
PINDARÉ-MIRIM,2108504,0.1973645680819912
PIRAPEMAS,2108801,0.13573903692197395
POÇÃO DE PEDRAS,2108900,0.21012165450121653
RIACHÃO,2109502,0.2197284043757073
SÃO JOSÉ DE RIBAMAR,2111201,0.34521553765987684
SÃO FRANCISCO DO MARANHÃO,2110906,0.1032761310452418
SÍTIO NOVO,2111805,0.2722676001555815
TUTÓIA,2112506,0.16273376675495627
VARGEM GRANDE,2112704,0.1469171713318392
BOM JARDIM,2102002,0.17869515011547343
AÇAILÂNDIA,2100055,0.5152334798452234
ARAME,2100956,0.2134531666900716
AGRICOLÂNDIA,2200103,0.17373117679866146
AMARANTE,2200509,0.13572453371592538
CABECEIRAS DO PIAUÍ,2202059,0.10714841924933811
AROAZES,2200905,0.11577270313329793
CORONEL JOSÉ DIAS,2202851,0.05935813689292815
BARRO DURO,2201408,0.23663390074322704
BATALHA,2201507,0.22885075818036713
SANTANA DO PIAUÍ,2209351,0.12994350282485875
CARACOL,2202505,0.11655606602007827
BELA VISTA DO PIAUÍ,2201556,0.05611875452570601
BOA HORA,2201770,0.14747191011235955
DOM EXPEDITO LOPES,2203404,0.16758010118043845
CAPITÃO GERVÁSIO OLIVEIRA,2202455,0.043400286944045914
ESPERANTINA,2203701,0.26236661133507233
CAMPO LARGO DO PIAUÍ,2202174,0.1702804278693264
FLORIANO,2203909,0.25129404427814156
FRANCINÓPOLIS,2204006,0.11518505707367693
FRANCISCO AYRES,2204105,0.138860103626943
GILBUÉS,2204402,0.15900667160859897
GUADALUPE,2204501,0.1878434065934066
INHUMA,2204709,0.15827256153144942
ITAINÓPOLIS,2205003,0.13604367188622324
ITAUEIRA,2205102,0.19032153296524845
JAICÓS,2205201,0.12932952017794724
JOAQUIM PIRES,2205409,0.211614764939281
PARNAGUÁ,2207603,0.1185156401787449
PICOS,2208007,0.25258989939236975
PORTO,2208502,0.12763068567549218
REDENÇÃO DO GURGUÉIA,2208700,0.2093950808774651
RIBEIRO GONÇALVES,2208908,0.25911047345767574
SANTA FILOMENA,2209203,0.19408665105386416
SANTA LUZ,2209302,0.22736655853730464
SIMÕES,2210706,0.13171262699564587
UNIÃO,2211100,0.20328565042467592
VÁRZEA GRANDE,2211407,0.16762122947689959
PAVUSSU,2207850,0.0667172100075815
DIRCEU ARCOVERDE,2203354,0.07193396226415094
CAJAZEIRAS DO PIAUÍ,2202075,0.10630789589766211
FRANCISCO MACEDO,2204154,0.11314053779807204
JOÃO COSTA,2205359,0.08020477815699659
JOCA MARQUES,2205458,0.12239263803680982
MASSAPÊ DO PIAUÍ,2206050,0.06329423264907136
OLHO D'ÁGUA DO PIAUÍ,2207108,0.15931232091690545
PEDRO LAURENTINO,2207934,0.14845791949817042
SÃO FRANCISCO DE ASSIS DO PIAUÍ,2209658,0.1527240250074427
TANQUE DO PIAUÍ,2210979,0.14873603762492651
VILA NOVA DO PIAUÍ,2211605,0.16048237476808905
VERA MENDES,2211506,0.07695473251028806
CAJUEIRO DA PRAIA,2202083,0.1652439024390244
PORTO ALEGRE DO PIAUÍ,2208551,0.18567251461988304
RIBEIRA DO PIAUÍ,2208874,0.07474020783373302
AROEIRAS DO ITAIM,2200954,0.14000712504453153
JIJOCA DE JERICOACOARA,2307254,0.24579596412556054
ABAIARA,2300101,0.12738496071829405
MADALENA,2307635,0.12325390304026294
TURURU,2313559,0.18627260353879058
ALTO SANTO,2300705,0.1302549965541006
ACARAPE,2300150,0.3216775092936803
APUIARÉS,2300903,0.1681981174361273
HORIZONTE,2305233,0.3347565543071161
ERERÊ,2304277,0.14055555555555554
GUAIÚBA,2304954,0.20647717955725609
TEJUÇUOCA,2313351,0.14984314449160363
IPAPORANGA,2305654,0.21649326805385558
BANABUIÚ,2301851,0.13467749828716843
CHORÓ,2303931,0.1225823314166231
ITAITINGA,2306256,0.30762306343866963
BREJO SANTO,2302503,0.17906640268047516
CAPISTRANO,2302909,0.14988854213107444
CARIRÉ,2303105,0.2787236112462302
CARIRIAÇU,2303204,0.1877614437671806
CASCAVEL,2303501,0.2806047105348785
CATARINA,2303600,0.14256991409248765
COREAÚ,2304004,0.1890933274218577
CRATEÚS,2304103,0.20342172797262617
ICÓ,2305407,0.1661658824196383
IPAUMIRIM,2305704,0.12074303405572756
IPU,2305803,0.18737646001796945
JAGUARETAMA,2306702,0.12578983182657724
JAGUARIBARA,2306801,0.15124586164837078
JATI,2307205,0.11878565607171965
MARANGUAPE,2307700,0.3095595510218007
MONSENHOR TABOSA,2308609,0.15246202960239916
NOVA RUSSAS,2309300,0.2477497324856801
NOVO ORIENTE,2309409,0.11933127098005661
PACATUBA,2309706,0.35487889674353923
PARAMOTI,2310407,0.1846704871060172
PEDRA BRANCA,2310506,0.10420352118608374
PENAFORTE,2310605,0.14144174923129485
PIQUET CARNEIRO,2310902,0.11499813918868626
PORTEIRAS,2311108,0.1060145808019441
QUIXADÁ,2311306,0.31643698440703827
QUIXERAMOBIM,2311405,0.1689507109248451
RERIUTABA,2311702,0.1616661811826391
SANTANA DO ACARAÚ,2312007,0.16803530529020724
SANTANA DO CARIRI,2312106,0.0898910108989101
SANTA QUITÉRIA,2312205,0.1676809805507086
SÃO BENEDITO,2312304,0.22860055679723953
SENADOR POMPEU,2312700,0.25288796102992345
TAUÁ,2313302,0.2674929082804269
UBAJARA,2313609,0.28073128264654673
UMARI,2313708,0.2482837528604119
IBICUITINGA,2305332,0.1786445166726857
ITAREMA,2306553,0.24006419333522136
MILHÃ,2308351,0.10734170659070309
SERRA DO MEL,2413359,0.34262779890156314
BODÓ,2401651,0.1653828726778432
MAJOR SALES,2407252,0.13395638629283488
SERRINHA DOS PINTOS,2413557,0.1651186790505676
AREIA BRANCA,2401107,0.36205722070844687
SANTA MARIA,2409332,0.2556390977443609
AUGUSTO SEVERO,2401305,0.24851468341537938
BARCELONA,2401503,0.35020826658122395
BREJINHO,2401800,0.33838097933767336
CARAÚBAS,2402303,0.197245668591737
CEARÁ-MIRIM,2402600,0.25308422602426767
EQUADOR,2403400,0.3199751475613545
FRANCISCO DANTAS,2403905,0.1894579811039284
GOIANINHA,2404200,0.3535580524344569
JOÃO CÂMARA,2405801,0.26967872615765487
LAJES PINTADAS,2406809,0.17875647668393782
LUÍS GOMES,2407005,0.1023936170212766
MACAU,2407203,0.20767119790669475
MAXARANGUAPE,2407500,0.3369009584664537
MOSSORÓ,2408003,0.4077578701370114
PARANÁ,2408607,0.08291163876994939
PARAZINHO,2408805,0.30811277330264675
PASSAGEM,2409209,0.45743801652892563
PEDRA PRETA,2409605,0.2801400700350175
PENDÊNCIAS,2409902,0.20109119251753702
RUY BARBOSA,2411106,0.3474779823859087
SÃO FRANCISCO DO OESTE,2411908,0.24671385237613752
SANTA CRUZ,2411205,0.32024579911903855
SANTANA DO MATOS,2411403,0.18877228473890503
SÃO BENTO DO TRAIRÍ,2411700,0.21666070790132286
SÃO GONÇALO DO AMARANTE,2412005,0.44301717995408124
SÃO JOÃO DO SABUGI,2412104,0.26141935483870965
SÃO JOSÉ DO CAMPESTRE,2412302,0.2639895621919397
SÃO PAULO DO POTENGI,2412609,0.4356060606060606
SÃO TOMÉ,2412906,0.39497535379233584
SERRA DE SÃO BENTO,2413300,0.21087267525035766
SERRINHA,2413508,0.2626568585028126
TABOLEIRO GRANDE,2413805,0.22874493927125505
TOUROS,2414407,0.31625243520869
UMARIZAL,2414506,0.1943680207153261
VILA FLOR,2415008,0.2333000997008973
RIACHÃO DO POÇO,2512762,0.271838536739199
ÁGUA BRANCA,2500106,0.10136210861489475
AGUIAR,2500205,0.14333333333333334
SÃO JOSÉ DOS RAMOS,2514453,0.23703502579418953
ALAGOA NOVA,2500403,0.26361735018641447
CUITÉ DE MAMANGUAPE,2505238,0.17874896437448218
ARARA,2500908,0.22257450856055802
ARARUNA,2501005,0.2875140607424072
SÃO DOMINGOS DO CARIRI,2513943,0.31347962382445144
AROEIRAS,2501302,0.1937803187803188
BARRA DE SANTA ROSA,2501609,0.16571355953742534
ZABELÊ,2517407,0.1612271540469974
CACIMBAS,2503555,0.1019358000490076
BELÉM DO BREJO DO CRUZ,2502003,0.2425249169435216
BOA VENTURA,2502102,0.16874292185730463
MARIZÓPOLIS,2509156,0.2135537959944108
BOM SUCESSO,2502300,0.09417177914110429
BERNARDINO BATISTA,2502052,0.12766990291262137
SANTA INÊS,2513356,0.07739307535641547
AMPARO,2500734,0.09795240730492528
CASSERENGUE,2504157,0.15973057493384651
TENÓRIO,2516755,0.13063291139240507
CACIMBA DE AREIA,2503407,0.17229855180096545
COXIXOLA,2504850,0.18960468521229867
CACIMBA DE DENTRO,2503506,0.2188351141839514
PARARI,2510659,0.1990771259063942
CALDAS BRANDÃO,2503803,0.22941481097876748
BARRA DE SANTANA,2501575,0.2532646680154497
CATURITÉ,2504355,0.23191196698762034
CAMPINA GRANDE,2504009,0.5629701463987509
RIACHO DE SANTO ANTÔNIO,2512788,0.27929568913175473
APARECIDA,2500775,0.2127866303925379
CONDADO,2504504,0.17630990812018874
CONDE,2504603,0.3521563965391982
EMAS,2505907,0.19827998088867654
ESPERANÇA,2506004,0.3465492726676146
GURJÃO,2506509,0.16038989809481613
IBIARA,2506608,0.1318447634237108
IMACULADA,2506707,0.12010992563853863
ITAPOROROCA,2507101,0.2654811051127342
JUAREZ TÁVORA,2507606,0.2113852729745483
JUAZEIRINHO,2507705,0.23902385880814903
LIVRAMENTO,2508505,0.17872860635696822
LUCENA,2508604,0.3405478112007826
MÃE D'ÁGUA,2508703,0.17136498516320475
MANAÍRA,2509008,0.08953488372093023
NOVA PALMEIRA,2510303,0.15629984051036683
PASSAGEM,2510709,0.2257690075449797
PAULISTA,2510907,0.2809407715473971
PEDRA BRANCA,2511004,0.21829916476841307
PRINCESA ISABEL,2512309,0.15275938189845475
PUXINANÃ,2512408,0.3416752371157582
QUIXABA,2512606,0.31201044386422977
RIACHO DOS CAVALOS,2512804,0.14796971782518925
RIO TINTO,2512903,0.2875675675675676
SANTA CRUZ,2513208,0.14111456589332697
SANTANA DE MANGUEIRA,2513505,0.09291893623838514
SÃO VICENTE DO SERIDÓ,2515401,0.17638646114730652
SERRA BRANCA,2515500,0.26684931506849313
SOUSA,2516201,0.26676093827982034
TAVARES,2516607,0.10948813982521848
TEIXEIRA,2516706,0.19598727673109861
TRIUNFO,2516805,0.10893633847370503
VÁRZEA,2517100,0.17992719708788352
LAGOA DO CARRO,2608453,0.2995328921759439
JUCATI,2608255,0.12861082885759906
CARNAUBEIRA DA PENHA,2603926,0.04772931943908401
LAGOA GRANDE,2608750,0.1685898396523303
ANGELIM,2601003,0.2630119105890031
BARREIROS,2601409,0.307439772123787
JAQUEIRA,2607950,0.2525356713082345
BEZERROS,2601904,0.261903360602672
BOM CONSELHO,2602100,0.18831112649247275
BOM JARDIM,2602209,0.22831114887189655
BREJÃO,2602407,0.20100430416068868
BUENOS AIRES,2602704,0.19644839067702552
CAETÉS,2603207,0.08270732614354778
CALUMBI,2603405,0.09032807839795484
CHÃ DE ALEGRIA,2604403,0.24155653450807635
CORRENTES,2604700,0.10923501033769814
CORTÊS,2604809,0.25082858279199255
FLORES,2605608,0.10677237075145483
GOIANA,2606200,0.3338239229328338
IPUBI,2607307,0.15106007067137808
ITAPETIM,2607703,0.17392832044975404
LAGOA DE ITAENGA,2608503,0.35308701215611005
MARAIAL,2609204,0.22349888806523352
PEDRA,2610806,0.16925692083535698
QUIPAPÁ,2611507,0.1527194609901377
RIO FORMOSO,2611903,0.25935711140466755
SAIRÉ,2612000,0.29100462905041913
SALOÁ,2612307,0.11262112975655873
SANTA MARIA DA BOA VISTA,2612604,0.13778766196093598
SÃO JOAQUIM DO MONTE,2613305,0.28027245206861756
SÃO JOSÉ DA COROA GRANDE,2613404,0.379716489472587
SÃO JOSÉ DO EGITO,2613602,0.21612474314033603
SÃO LOURENÇO DA MATA,2613701,0.37556639043467777
SERRA TALHADA,2613909,0.2272548247341473
TACARATU,2614808,0.10795695280061011
TUPARETAMA,2615904,0.10907534246575343
VENTUROSA,2616001,0.1503690036900369
VERTENTES,2616209,0.306309513215271
CAMARAGIBE,2603454,0.4506973547085301
PARICONHA,2706422,0.060803121443667695
ANADIA,2700201,0.21677435702521222
ARAPIRACA,2700300,0.46014458289736515
ATALAIA,2700409,0.31734894755438897
BARRA DE SANTO ANTÔNIO,2700508,0.3701381780962129
BELÉM,2700805,0.2140845070422535
BOCA DA MATA,2701001,0.3672922252010724
CACIMBINHAS,2701209,0.2126252126252126
CAPELA,2701704,0.3829332065604944
CARNEIROS,2701803,0.12375565610859729
CORURIPE,2702306,0.5546012762371072
FEIRA GRANDE,2702603,0.17075501752150365
INHAPI,2703304,0.1144638403990025
JACUÍPE,2703502,0.20718632280498406
JAPARATINGA,2703601,0.487090367428004
JUNDIÁ,2703908,0.3559533721898418
LIMOEIRO DE ANADIA,2704203,0.19151868969431607
MACEIÓ,2704302,0.616345302565164
MAJOR ISIDORO,2704401,0.24670745618583428
MARIBONDO,2704807,0.30176540993417117
MESSIAS,2705200,0.3833978592575723
MINADOR DO NEGRÃO,2705309,0.1848030018761726
PIRANHAS,2707107,0.09998400255959046
POÇO DAS TRINCHEIRAS,2707206,0.0912275580207269
PORTO DE PEDRAS,2707404,0.41555555555555557
SANTA LUZIA DO NORTE,2707909,0.38734896943852165
SÃO JOSÉ DA TAPERA,2708402,0.12943011057555998
SÃO MIGUEL DOS CAMPOS,2708600,0.5113108725530255
TANQUE D'ARCA,2709004,0.14437124033228302
TAQUARANA,2709103,0.212930202637504
UNIÃO DOS PALMARES,2709301,0.33286465133406984
SENADOR RUI PALMEIRA,2708956,0.12798944416955302
JUSSARI,2918555,0.36733333333333335
CAPELA DO ALTO ALEGRE,2906857,0.24277266754270696
SANTANA DO SÃO FRANCISCO,2806404,0.23158963941086846
AMPARO DE SÃO FRANCISCO,2800100,0.25853094274146904
AQUIDABÃ,2800209,0.2028301886792453
BOQUIM,2800670,0.26836414370422046
CAMPO DO BRITO,2801009,0.22676923076923078
CAPELA,2801306,0.28324324324324324
CRISTINÁPOLIS,2801702,0.1675298356226075
NOSSA SENHORA APARECIDA,2804458,0.28934694663841265
ITABAIANINHA,2803005,0.2982305936073059
ITABI,2803104,0.2554278416347382
JAPOATÃ,2803401,0.17888722622772413
MURIBECA,2804300,0.23657316808001738
PEDRA MOLE,2805000,0.35452103849597133
SANTA LUZIA DO ITANHY,2806305,0.16323907455012854
SANTA ROSA DE LIMA,2806503,0.2388740966146824
SANTO AMARO DAS BROTAS,2806602,0.13414634146341464
SÃO CRISTÓVÃO,2806701,0.3604496678589678
SIMÃO DIAS,2807105,0.20656555163099938
TELHA,2807303,0.29681112019623873
TOBIAS BARRETO,2807402,0.24379103625463888
TOMAR DO GERU,2807501,0.24066260353180186
ABAÍRA,2900108,0.3926961226330027
ALCOBAÇA,2900801,0.24084834398605462
ANTÔNIO CARDOSO,2901700,0.1060968660968661
ARAÇÁS,2902054,0.17223614592035644
BANZAÊ,2902658,0.20841274162809692
BARRA,2902708,0.15035225859925405
BARRA DO ROCHA,2903102,0.2568412822517592
BARRO PRETO,2903300,0.28758855943321965
BELO CAMPO,2903508,0.2562139486103828
BOM JESUS DA LAPA,2903904,0.19923086866597725
BOQUIRA,2904100,0.07989384094444953
BOTUPORÃ,2904209,0.15031446540880503
BREJÕES,2904308,0.22804178313962042
CAATIBA,2904803,0.33421226104152935
CAETITÉ,2905206,0.2066118545529602
CAMPO ALEGRE DE LOURDES,2905909,0.10557305217034095
CAMPO FORMOSO,2906006,0.23561352142667022
CANDEIAS,2906501,0.15254892693720595
CÂNDIDO SALES,2906709,0.22387596899224807
CASTRO ALVES,2907301,0.1414141414141414
CATOLÂNDIA,2907400,0.19437048307341195
CATU,2907509,0.20730356524749047
CENTRAL,2907608,0.19156600974782792
CONCEIÇÃO DA FEIRA,2908200,0.20337213970293055
CORAÇÃO DE MARIA,2908903,0.16598893407106194
CORDEIROS,2909000,0.3475145544111061
COTEGIPE,2909406,0.16629243164707436
CRAVOLÂNDIA,2909505,0.15598050243719536
DOM MACEDO COSTA,2910206,0.25448275862068964
ELÍSIO MEDRADO,2910305,0.21012006861063465
EUCLIDES DA CUNHA,2910701,0.15524113192506975
FEIRA DE SANTANA,2910800,0.37149253827641604
GONGOGI,2911501,0.16113592852584557
GUARATINGA,2911808,0.2604319563849864
IBIASSUCÊ,2912004,0.30161370820163036
IBIRAPUÃ,2912806,0.4695670810115731
IBITITÁ,2913101,0.1303231939163498
ITABERABA,2914703,0.2505112131675103
ITAMARI,2915700,0.2705969412925506
ITANHÉM,2916005,0.38749628455365104
ITAQUARA,2916708,0.2552320291173794
JACOBINA,2917508,0.2370715683196058
JAGUAQUARA,2917607,0.3009241010817676
JANDAÍRA,2917904,0.14530408006158582
JEQUIÉ,2918001,0.3334320841356836
JUSSIAPE,2918605,0.23075176016352486
LAGOA REAL,2918753,0.10646592283909127
LAJEDINHO,2919009,0.1375166889185581
LENÇÓIS,2919306,0.1368836291913215
LICÍNIO DE ALMEIDA,2919405,0.24297545104998522
MACAÚBAS,2919801,0.18076940754699636
MAIQUINIQUE,2920007,0.3880722385552289
MANOEL VITORINO,2920403,0.13894663894663895
MIGUEL CALMON,2921203,0.2584856396866841
MILAGRES,2921302,0.21695205479452054
MORPARÁ,2921609,0.26587464154035234
MUNIZ FERREIRA,2922201,0.2014966234714364
MURITIBA,2922300,0.16977682511663095
NOVA VIÇOSA,2923001,0.45619709957410104
OLIVEIRA DOS BREJINHOS,2923209,0.15613350671868226
PARIPIRANGA,2923803,0.16685804073245905
PAULO AFONSO,2924009,0.20816361903111189
PEDRÃO,2924108,0.09540636042402827
PRESIDENTE TANCREDO NEVES,2925758,0.2894775678866588
QUEIMADAS,2925808,0.2038012365468285
RETIROLÂNDIA,2926103,0.15983417779824965
RIACHO DE SANTANA,2926400,0.12388911776823024
RIBEIRÃO DO LARGO,2926657,0.22489882443630757
RIO DO PIRES,2926905,0.20869565217391303
RIO REAL,2927002,0.2478601629369908
SALINAS DA MARGARIDA,2927309,0.13040921919096896
SANTO AMARO,2928604,0.1397878460985257
SÃO DESIDÉRIO,2928901,0.25284930350358803
SÃO DOMINGOS,2928950,0.23034138856923667
SÃO GONÇALO DOS CAMPOS,2929305,0.18287379718726868
SERRA DO RAMALHO,2930154,0.1739073626445417
SERRINHA,2930501,0.2186237589866484
SERROLÂNDIA,2930600,0.24380108048206123
SOUTO SOARES,2930808,0.0883966463099058
TABOCAS DO BREJO VELHO,2930907,0.15766550522648085
TANHAÇU,2931004,0.2478191911181602
TANQUINHO,2931103,0.191816330309202
UBATÃ,2932309,0.3260614590663852
URANDI,2932606,0.17182680223923227
VALENÇA,2932903,0.30697355923217956
LAPÃO,2919157,0.17615419094576423
PÉ DE SERRA,2924058,0.2977338174533617
TANQUE NOVO,2931053,0.14600873920920815
NOVO HORIZONTE,2923035,0.19506517690875233
VÁRZEA NOVA,2933158,0.1844787898717527
AGUANIL,3100807,0.564340459862848
ENTRE FOLHAS,3123858,0.5301956336830167
ÁGUAS VERMELHAS,3101003,0.2839814484480913
FRANCISCÓPOLIS,3126752,0.33109972408356325
IPABA,3131158,0.575
ALBERTINA,3101409,0.8012422360248447
JAÍBA,3135050,0.3629197853878254
JAMPRUCA,3135076,0.32775398987933047
ALTEROSA,3102001,0.6079722288723964
ALTO RIO DOCE,3102100,0.31412578202173197
MATA VERDE,3140555,0.4242275625306523
PONTO DOS VOLANTES,3152170,0.34600158353127475
ARAÇAÍ,3103207,0.5569948186528497
SANTA RITA DE MINAS,3159357,0.59810625986322985
SANTANA DO PARAÍSO,3158953,0.6892453100386653
SÃO JOÃO DA LAGOA,3162252,0.3040218132242672
ARANTINA,3103603,0.39201349831271093
ARAPONGA,3103702,0.22682634730538923
SENADOR AMARAL,3165578,0.6350839198700595
AREADO,3104304,0.7149814174035627
VARGEM ALEGRE,3170578,0.5358904109589041
ASTOLFO DUTRA,3104601,0.5607327757865392
JOSENÓPOLIS,3136579,0.2572732458642327
AUGUSTO DE LIMA,3104809,0.4351239669421488
BALDIM,3105004,0.5735392881128274
BAMBUÍ,3105103,0.4987714987714988
BANDEIRA DO SUL,3105301,0.7108991825613079
MIRAVÂNIA,3142254,0.24335664335664337
BARÃO DE COCAIS,3105400,0.5425138031828516
NATALÂNDIA,3144375,0.3508589276418532
NOVA PORTEIRINHA,3145059,0.34980793854033293
BELMIRO BRAGA,3106101,0.3445136559655007
BELO ORIENTE,3106309,0.5630986388842212
PAI PEDRO,3146552,0.24252068746021643
BERILO,3106507,0.24032674118658642
BETIM,3106705,0.6203176081213753
PIEDADE DE CARATINGA,3150158,0.6088060965283658
PINGO D'ÁGUA,3150539,0.42454394693200664
BIQUINHAS,3107000,0.555952380952381
PONTO CHIQUE,3152131,0.2363125877398222
SANTA CRUZ DE SALINAS,3157377,0.17047308319738988
SANTA HELENA DE MINAS,3157658,0.25315591948140564
BOM JESUS DA PENHA,3107604,0.7123467600700525
SÃO FÉLIX DE MINAS,3161056,0.5428571428571428
BOM REPOUSO,3107901,0.5850702859912749
SÃO JOSÉ DA BARRA,3162948,0.5692383778437191
ANGELÂNDIA,3102852,0.43382997370727433
ARICANDUVA,3104452,0.2846961740435109
BRASÍLIA DE MINAS,3108602,0.31192086150763837
BERIZAL,3106655,0.2679089026915114
BRÁS PIRES,3108701,0.4498456790123457
BUENÓPOLIS,3109204,0.4298850574712644
CATAS ALTAS,3115359,0.5351496804574504
BURITIZEIRO,3109402,0.4199107142857143
CHAPADA GAÚCHA,3116159,0.2869980879541109
CABO VERDE,3109501,0.5110807528840315
CÔNEGO MARINHO,3117836,0.15223238300161376
CÓRREGO FUNDO,3119955,0.5951204447189623
CRISÓLITA,3120151,0.23114869626497533
CAETÉ,3110004,0.614039842797127
CALDAS,3110301,0.6839460460195715
FRUTA DE LEITE,3127073,0.2029043969342477
CAMPANÁRIO,3110806,0.3785751430057202
GUARACIAMA,3128253,0.19733252500757806
CAMPINA VERDE,3111101,0.5712012728719172
CAMPO BELO,3111200,0.6935129191863662
JENIPAPO DE MINAS,3135456,0.2838235294117647
CAMPOS GERAIS,3111606,0.6188859743866687
JOSÉ RAYDAN,3136553,0.34725274725274724
CANDEIAS,3112000,0.602977994465674
SETUBINHA,3165552,0.17155702792238522
CAPETINGA,3112406,0.609353122374685
VARJÃO DE MINAS,3170750,0.5886143931256713
CAPITÓLIO,3112802,0.6520565018695471
CAPUTIRA,3112901,0.40466704610130905
CARANGOLA,3113305,0.5258453167508744
CARATINGA,3113404,0.620611462975995
CARMO DO CAJURU,3114204,0.6181905065307423
CARVALHÓPOLIS,3114709,0.634843818741751
CASCALHO RICO,3115003,0.5805064500716675
CÁSSIA,3115102,0.5888863790377231
CATAGUASES,3115300,0.4495077978099768
CEDRO DO ABAETÉ,3115607,0.6609442060085837
CENTRAL DE MINAS,3115706,0.5742124933262146
