estado,cod_municipio_ibge,nome_municipio,regiao,populacao,leitos_uti_total,leitos_uti_100k_hab,leitos_uti_sus_total,leitos_uti_sus_100k_hab,medicos_total,medicos_sus,medicos_100k_hab,medicos_sus_100k_hab,enfermeiros_total,enfermeiros_sus,enfermeiros_100k_hab,enfermeiros_sus_100k_hab
Rio Grande do Sul,4316436,Saldanha Marinho,Sul,2650,0,0,0,0,4,4,150.943396226415,150.943396226415,1,1,37.7358490566038,37.7358490566038
São Paulo,3544806,Sales,Sudeste,6331,0,0,0,0,19,19,300.110567051019,300.110567051019,7,7,110.567051018796,110.567051018796
São Paulo,3544905,Sales Oliveira,Sudeste,11890,0,0,0,0,12,11,100.925147182506,92.5147182506308,12,12,100.925147182506,100.925147182506
São Paulo,3545001,Salesópolis,Sudeste,17139,0,0,0,0,7,7,40.8425229009861,40.8425229009861,9,9,52.5118151584106,52.5118151584106
Santa Catarina,4215307,Salete,Sul,7642,0,0,0,0,5,5,65.4278984559016,65.4278984559016,6,6,78.5134781470819,78.5134781470819
Paraíba,2513000,Salgadinho,Nordeste,3885,0,0,0,0,1,1,25.7400257400257,25.7400257400257,2,2,51.4800514800515,51.4800514800515
Pernambuco,2612109,Salgadinho,Nordeste,10919,0,0,0,0,5,5,45.7917391702537,45.7917391702537,4,4,36.6333913362029,36.6333913362029
Sergipe,2806206,Salgado,Nordeste,19998,0,0,0,0,7,7,35.003500350035,35.003500350035,9,9,45.004500450045,45.004500450045
Paraíba,2513109,Salgado de São Félix,Nordeste,12140,0,0,0,0,8,8,65.8978583196046,65.8978583196046,6,6,49.4233937397035,49.4233937397035
Paraná,4122800,Salgado Filho,Sul,3580,0,0,0,0,2,2,55.8659217877095,55.8659217877095,5,5,139.664804469274,139.664804469274
Pernambuco,2612208,Salgueiro,Nordeste,60930,11,18.0535040210077,10,16.4122763827343,113,108,185.458723124897,177.25258493353,102,100,167.40521910389,164.122763827343
Minas Gerais,3157005,Salinas,Sudeste,41527,0,0,0,0,36,25,86.6905868471115,60.2017964216052,40,36,96.3228742745683,86.6905868471115
Bahia,2927309,Salinas da Margarida,Nordeste,15667,0,0,0,0,8,8,51.0627433458863,51.0627433458863,16,16,102.125486691773,102.125486691773
Pará,1506203,Salinópolis,Norte,40675,0,0,0,0,23,23,56.5457897971727,56.5457897971727,29,28,71.2968653964352,68.8383527965581
Ceará,2311959,Salitre,Nordeste,16554,0,0,0,0,5,5,30.2041802585478,30.2041802585478,14,14,84.5717047239338,84.5717047239338
São Paulo,3545100,Salmourão,Sudeste,5300,0,0,0,0,1,1,18.8679245283019,18.8679245283019,4,4,75.4716981132075,75.4716981132075
Pernambuco,2612307,Saloá,Nordeste,15843,0,0,0,0,5,5,31.5596793536578,31.5596793536578,11,11,69.4312945780471,69.4312945780471
São Paulo,3545159,Saltinho,Sudeste,8286,0,0,0,0,4,4,48.2741974414675,48.2741974414675,9,9,108.616944243302,108.616944243302
Santa Catarina,4215356,Saltinho,Sul,3781,0,0,0,0,1,1,26.4480296217932,26.4480296217932,2,2,52.8960592435864,52.8960592435864
São Paulo,3545209,Salto,Sudeste,118663,16,13.4835626943529,10,8.42722668397057,94,56,79.2159308293234,47.1924694302352,108,61,91.0140481868822,51.4060827722205
Minas Gerais,3157104,Salto da Divisa,Sudeste,7009,0,0,0,0,5,5,71.3368526180625,71.3368526180625,7,7,99.8715936652875,99.8715936652875
São Paulo,3545308,Salto de Pirapora,Sudeste,45422,0,0,0,0,49,43,107.877240103914,94.6677821320065,43,43,94.6677821320065,94.6677821320065
Mato Grosso,5107750,Salto do Céu,Centro-Oeste,3365,0,0,0,0,2,2,59.4353640416048,59.4353640416048,3,3,89.1530460624071,89.1530460624071
Paraná,4122909,Salto do Itararé,Sul,4935,0,0,0,0,2,2,40.5268490374873,40.5268490374873,5,5,101.317122593718,101.317122593718
Rio Grande do Sul,4316451,Salto do Jacuí,Sul,12449,0,0,0,0,8,5,64.2621897341152,40.163868583822,8,8,64.2621897341152,64.2621897341152
Paraná,4123006,Salto do Lontra,Sul,14785,0,0,0,0,3,3,20.2908353060534,20.2908353060534,8,8,54.1088941494758,54.1088941494758
São Paulo,3545407,Salto Grande,Sudeste,9331,0,0,0,0,5,5,53.584824777623,53.584824777623,8,8,85.7357196441968,85.7357196441968
Santa Catarina,4215406,Salto Veloso,Sul,4718,0,0,0,0,2,1,42.3908435777872,21.1954217888936,4,4,84.7816871555744,84.7816871555744
Bahia,2927408,Salvador,Nordeste,2872347,917,31.9251121121508,436,15.1792245157009,8839,7120,307.727443794221,247.880914109611,6289,5671,218.949869218448,197.434362909495
Rio Grande do Sul,4316477,Salvador das Missões,Sul,2733,0,0,0,0,2,2,73.1796560556165,73.1796560556165,3,3,109.769484083425,109.769484083425
Rio Grande do Sul,4316501,Salvador do Sul,Sul,7799,0,0,0,0,7,6,89.755096807283,76.9329401205283,4,4,51.2886267470189,51.2886267470189
Pará,1506302,Salvaterra,Norte,23752,0,0,0,0,6,6,25.2610306500505,25.2610306500505,8,8,33.6813742000674,33.6813742000674
Maranhão,2109700,Sambaíba,Nordeste,5671,0,0,0,0,2,2,35.2671486510316,35.2671486510316,1,1,17.6335743255158,17.6335743255158
Tocantins,1718808,Sampaio,Norte,4711,0,0,0,0,2,2,42.4538314582891,42.4538314582891,3,3,63.6807471874337,63.6807471874337
Rio Grande do Sul,4316600,Sananduva,Sul,16270,0,0,0,0,29,22,178.242163491088,135.218192993239,16,15,98.340503995083,92.1942224953903
Goiás,5219001,Sanclerlândia,Centro-Oeste,7637,0,0,0,0,4,4,52.3765876653136,52.3765876653136,6,6,78.5648814979704,78.5648814979704
Tocantins,1718840,Sandolândia,Norte,3375,0,0,0,0,0,0,0,0,4,4,118.518518518519,118.518518518519
São Paulo,3545506,Sandovalina,Sudeste,4302,0,0,0,0,2,2,46.4900046490005,46.4900046490005,4,4,92.9800092980009,92.9800092980009
Santa Catarina,4215455,Sangão,Sul,12678,0,0,0,0,8,8,63.1014355576589,63.1014355576589,8,8,63.1014355576589,63.1014355576589
Pernambuco,2612406,Sanharó,Nordeste,26462,0,0,0,0,9,9,34.0110346912554,34.0110346912554,15,15,56.685057818759,56.685057818759
Rio Grande do Sul,4317103,Sant'Ana do Livramento,Sul,77027,20,25.9649213912005,10,12.9824606956002,107,87,138.912329442923,112.947408051722,60,56,77.8947641736015,72.7017798953614
São Paulo,3545605,Santa Adélia,Sudeste,15480,0,0,0,0,6,5,38.7596899224806,32.2997416020672,14,14,90.4392764857881,90.4392764857881
São Paulo,3545704,Santa Albertina,Sudeste,6008,0,0,0,0,1,1,16.6444740346205,16.6444740346205,8,8,133.155792276964,133.155792276964
Paraná,4123105,Santa Amélia,Sul,3324,0,0,0,0,1,1,30.0842358604091,30.0842358604091,2,2,60.1684717208183,60.1684717208183
Bahia,2927507,Santa Bárbara,Nordeste,20791,0,0,0,0,7,6,33.6684142176903,28.8586407580203,18,18,86.5759222740609,86.5759222740609
Minas Gerais,3157203,Santa Bárbara,Sudeste,31324,0,0,0,0,35,25,111.735410547823,79.8110075341591,26,25,83.0034478355255,79.8110075341591
São Paulo,3545803,Santa Bárbara d'Oeste,Sudeste,193475,9,4.65176379377181,8,4.13490115001938,137,107,70.8101821940819,55.3043028815092,77,70,39.7984235689366,36.1803850626696
Goiás,5219100,Santa Bárbara de Goiás,Centro-Oeste,6560,0,0,0,0,4,4,60.9756097560976,60.9756097560976,4,4,60.9756097560976,60.9756097560976
Minas Gerais,3157252,Santa Bárbara do Leste,Sudeste,8147,0,0,0,0,1,1,12.2744568552842,12.2744568552842,7,7,85.9211979869891,85.9211979869891
Minas Gerais,3157278,Santa Bárbara do Monte Verde,Sudeste,3150,0,0,0,0,4,4,126.984126984127,126.984126984127,5,5,158.730158730159,158.730158730159
Pará,1506351,Santa Bárbara do Pará,Norte,21079,0,0,0,0,3,3,14.2321742018122,14.2321742018122,14,14,66.4168129417904,66.4168129417904
Rio Grande do Sul,4316709,Santa Bárbara do Sul,Sul,7994,0,0,0,0,5,5,62.546910182637,62.546910182637,8,8,100.075056292219,100.075056292219
Minas Gerais,3157302,Santa Bárbara do Tugúrio,Sudeste,4430,0,0,0,0,0,0,0,0,3,3,67.7200902934537,67.7200902934537
São Paulo,3546009,Santa Branca,Sudeste,14788,0,0,0,0,10,9,67.6223965377333,60.86015688396,10,10,67.6223965377333,67.6223965377333
Bahia,2927606,Santa Brígida,Nordeste,14213,0,0,0,0,6,6,42.2148737071695,42.2148737071695,13,13,91.4655596988672,91.4655596988672
Mato Grosso,5107248,Santa Carmem,Centro-Oeste,4525,0,0,0,0,6,5,132.596685082873,110.497237569061,6,6,132.596685082873,132.596685082873
Paraíba,2513158,Santa Cecília,Nordeste,6558,0,0,0,0,3,3,45.7456541628545,45.7456541628545,6,5,91.4913083257091,76.2427569380909
Santa Catarina,4215505,Santa Cecília,Sul,16830,0,0,0,0,9,8,53.475935828877,47.534165181224,12,12,71.301247771836,71.301247771836
Paraná,4123204,Santa Cecília do Pavão,Sul,3334,0,0,0,0,3,3,89.9820035992801,89.9820035992801,3,3,89.9820035992801,89.9820035992801
Rio Grande do Sul,4316733,Santa Cecília do Sul,Sul,1639,0,0,0,0,2,2,122.02562538133,122.02562538133,1,1,61.012812690665,61.012812690665
São Paulo,3546108,Santa Clara d'Oeste,Sudeste,2115,0,0,0,0,2,2,94.5626477541371,94.5626477541371,4,3,189.125295508274,141.843971631206
Rio Grande do Sul,4316758,Santa Clara do Sul,Sul,6603,0,0,0,0,3,2,45.4338936846888,30.2892624564592,4,4,60.5785249129184,60.5785249129184
Rio Grande do Norte,2411205,Santa Cruz,Nordeste,39674,0,0,0,0,83,82,209.205020920502,206.684478499773,79,78,199.122851237586,196.602308816857
Paraíba,2513208,Santa Cruz,Nordeste,6583,0,0,0,0,2,2,30.3812851283609,30.3812851283609,7,7,106.334497949263,106.334497949263
Pernambuco,2612455,Santa Cruz,Nordeste,15398,0,0,0,0,7,7,45.4604494090142,45.4604494090142,11,11,71.437849071308,71.437849071308
Bahia,2927705,Santa Cruz Cabrália,Nordeste,27778,0,0,0,0,14,14,50.3995968032256,50.3995968032256,16,16,57.5995392036864,57.5995392036864
Pernambuco,2612471,Santa Cruz da Baixa Verde,Nordeste,12592,0,0,0,0,3,3,23.8246505717916,23.8246505717916,8,8,63.5324015247776,63.5324015247776
São Paulo,3546207,Santa Cruz da Conceição,Sudeste,4503,0,0,0,0,0,0,0,0,4,4,88.8296691094826,88.8296691094826
São Paulo,3546256,Santa Cruz da Esperança,Sudeste,2139,0,0,0,0,2,2,93.5016362786349,93.5016362786349,1,1,46.7508181393174,46.7508181393174
Bahia,2927804,Santa Cruz da Vitória,Nordeste,6315,0,0,0,0,5,5,79.1765637371338,79.1765637371338,7,7,110.847189231987,110.847189231987
São Paulo,3546306,Santa Cruz das Palmeiras,Sudeste,34361,0,0,0,0,35,29,101.859666482349,84.3980093710893,22,22,64.0260760746195,64.0260760746195
Goiás,5219209,Santa Cruz de Goiás,Centro-Oeste,2855,0,0,0,0,2,2,70.0525394045534,70.0525394045534,3,3,105.07880910683,105.07880910683
Minas Gerais,3157336,Santa Cruz de Minas,Sudeste,8604,0,0,0,0,4,4,46.4900046490005,46.4900046490005,5,5,58.1125058112506,58.1125058112506
Paraná,4123303,Santa Cruz de Monte Castelo,Sul,7800,0,0,0,0,4,4,51.2820512820513,51.2820512820513,7,7,89.7435897435898,89.7435897435898
Minas Gerais,3157377,Santa Cruz de Salinas,Sudeste,4142,0,0,0,0,4,4,96.5717044905843,96.5717044905843,4,4,96.5717044905843,96.5717044905843
Pará,1506401,Santa Cruz do Arari,Norte,10128,0,0,0,0,4,4,39.4944707740916,39.4944707740916,5,5,49.3680884676145,49.3680884676145
Pernambuco,2612505,Santa Cruz do Capibaribe,Nordeste,107937,0,0,0,0,53,40,49.1027173258475,37.0586545855453,47,45,43.5439191380157,41.6909864087384
Minas Gerais,3157401,Santa Cruz do Escalvado,Sudeste,4758,0,0,0,0,1,1,21.0172341319882,21.0172341319882,1,1,21.0172341319882,21.0172341319882
Piauí,2209104,Santa Cruz do Piauí,Nordeste,6240,0,0,0,0,3,3,48.0769230769231,48.0769230769231,5,5,80.1282051282051,80.1282051282051
São Paulo,3546405,Santa Cruz do Rio Pardo,Sudeste,47673,7,14.6833637488725,6,12.5857403561765,65,56,136.345520525245,117.46690999098,52,52,109.076416420196,109.076416420196
Rio Grande do Sul,4316808,Santa Cruz do Sul,Sul,130416,17,13.0352104036315,12,9.20132499079867,463,433,355.017789228316,332.014476751319,197,178,151.055085265612,136.486320696847
Mato Grosso,5107743,Santa Cruz do Xingu,Centro-Oeste,2564,0,0,0,0,2,2,78.003120124805,78.003120124805,2,2,78.003120124805,78.003120124805
Piauí,2209153,Santa Cruz dos Milagres,Nordeste,4019,0,0,0,0,1,1,24.8818113958696,24.8818113958696,3,3,74.6454341876089,74.6454341876089
Minas Gerais,3157500,Santa Efigênia de Minas,Sudeste,4409,0,0,0,0,1,1,22.6808800181447,22.6808800181447,4,4,90.7235200725788,90.7235200725788
São Paulo,3546504,Santa Ernestina,Sudeste,5599,0,0,0,0,3,3,53.5809966065369,53.5809966065369,6,6,107.161993213074,107.161993213074
Paraná,4123402,Santa Fé,Sul,12037,0,0,0,0,5,3,41.5385893495057,24.9231536097034,13,13,108.000332308715,108.000332308715
Goiás,5219258,Santa Fé de Goiás,Centro-Oeste,5459,0,0,0,0,1,1,18.3183733284484,18.3183733284484,1,1,18.3183733284484,18.3183733284484
Minas Gerais,3157609,Santa Fé de Minas,Sudeste,3846,0,0,0,0,3,3,78.003120124805,78.003120124805,7,7,182.007280291212,182.007280291212
Tocantins,1718865,Santa Fé do Araguaia,Norte,7512,0,0,0,0,3,3,39.936102236421704,39.936102236421704,5,5,66.5601703940362,66.5601703940362
São Paulo,3546603,Santa Fé do Sul,Sudeste,32322,7,21.6570756760101,6,18.5632077222944,66,49,204.195284945239,151.599529732071,50,50,154.693397685787,154.693397685787
Piauí,2209203,Santa Filomena,Nordeste,6253,0,0,0,0,3,3,47.9769710538941,47.9769710538941,2,2,31.9846473692628,31.9846473692628
Pernambuco,2612554,Santa Filomena,Nordeste,14477,0,0,0,0,3,3,20.7225253850936,20.7225253850936,7,7,48.3525592318851,48.3525592318851
Maranhão,2109759,Santa Filomena do Maranhão,Nordeste,7773,0,0,0,0,5,5,64.325228354560707,64.325228354560707,8,8,102.920365367297,102.920365367297
São Paulo,3546702,Santa Gertrudes,Sudeste,26898,0,0,0,0,15,13,55.76622797234,48.3307309093613,18,17,66.9194735668079,63.2017250353186
Maranhão,2109809,Santa Helena,Nordeste,42130,0,0,0,0,14,14,33.2304770947069,33.2304770947069,14,14,33.2304770947069,33.2304770947069
Paraíba,2513307,Santa Helena,Nordeste,5889,0,0,0,0,1,1,16.9808116827984,16.9808116827984,6,6,101.884870096791,101.884870096791
Paraná,4123501,Santa Helena,Sul,26490,0,0,0,0,23,16,86.8252170630427,60.4001510003775,20,20,75.5001887504719,75.5001887504719
Santa Catarina,4215554,Santa Helena,Sul,2223,0,0,0,0,1,1,44.9842555105713,44.9842555105713,1,1,44.9842555105713,44.9842555105713
Goiás,5219308,Santa Helena de Goiás,Centro-Oeste,38648,10,25.8745601324777,10,25.8745601324777,62,59,160.422272821362,152.659904781619,72,71,186.29683295384,183.709376940592
Minas Gerais,3157658,Santa Helena de Minas,Sudeste,6366,0,0,0,0,3,3,47.1253534401508,47.1253534401508,5,5,78.5422557335847,78.5422557335847
Maranhão,2109908,Santa Inês,Nordeste,89044,10,11.2304029468577,10,11.2304029468577,69,65,77.4897803333184,72.9976191545753,104,102,116.79619064732,114.550110057949
Paraíba,2513356,Santa Inês,Nordeste,3595,0,0,0,0,1,1,27.8164116828929,27.8164116828929,2,2,55.6328233657858,55.6328233657858
Bahia,2927903,Santa Inês,Nordeste,10631,0,0,0,0,5,5,47.0322641331954,47.0322641331954,16,16,150.503245226225,150.503245226225
Paraná,4123600,Santa Inês,Sul,1596,0,0,0,0,1,1,62.65664160401,62.65664160401,2,2,125.31328320802,125.31328320802
São Paulo,3546801,Santa Isabel,Sudeste,57386,7,12.1980970968529,6,10.4555117973025,51,47,88.8718502770711,81.9015090788694,57,52,99.3273620743735,90.6144355766215
Goiás,5219357,Santa Isabel,Centro-Oeste,3809,0,0,0,0,3,3,78.7608296140719,78.7608296140719,2,2,52.5072197427146,52.5072197427146
Paraná,4123709,Santa Isabel do Ivaí,Sul,8562,0,0,0,0,9,9,105.115627189909,105.115627189909,7,7,81.7565989254847,81.7565989254847
Amazonas,1303601,Santa Isabel do Rio Negro,Norte,25156,0,0,0,0,8,8,31.8015582763555,31.8015582763555,21,21,83.4790904754333,83.4790904754333
Paraná,4123808,Santa Izabel do Oeste,Sul,14659,0,0,0,0,3,2,20.4652431953066,13.6434954635378,10,10,68.2174773176888,68.2174773176888
Pará,1506500,Santa Izabel do Pará,Norte,70801,0,0,0,0,29,26,40.9598734481151,36.7226451603791,32,32,45.1971017358512,45.1971017358512
Minas Gerais,3157708,Santa Juliana,Sudeste,14003,0,0,0,0,7,6,49.9892880097122,42.8479611511819,10,9,71.4132685853031,64.2719417267728
Espírito Santo,3204500,Santa Leopoldina,Sudeste,12224,0,0,0,0,13,13,106.348167539267,106.348167539267,10,10,81.8062827225131,81.8062827225131
São Paulo,3546900,Santa Lúcia,Sudeste,8817,0,0,0,0,1,1,11.3417262107293,11.3417262107293,7,7,79.3920834751049,79.3920834751049
Paraná,4123824,Santa Lúcia,Sul,3813,0,0,0,0,3,3,78.6782061369001,78.6782061369001,4,4,104.9042748492,104.9042748492
Piauí,2209302,Santa Luz,Nordeste,5860,0,0,0,0,2,2,34.1296928327645,34.1296928327645,2,2,34.1296928327645,34.1296928327645
Maranhão,2110005,Santa Luzia,Nordeste,72667,0,0,0,0,17,17,23.3943880991372,23.3943880991372,38,38,52.2933381039537,52.2933381039537
Paraíba,2513406,Santa Luzia,Nordeste,15382,0,0,0,0,15,15,97.5165778182291,97.5165778182291,25,25,162.527629697049,162.527629697049
Bahia,2928059,Santa Luzia,Nordeste,12597,0,0,0,0,2,2,15.8767960625546,15.8767960625546,14,14,111.137572437882,111.137572437882
Minas Gerais,3157807,Santa Luzia,Sudeste,219134,0,0,0,0,94,76,42.8961274836401,34.6819754123048,79,79,36.0510007575274,36.0510007575274
Rondônia,1100296,Santa Luzia D'Oeste,Norte,6495,0,0,0,0,7,7,107.775211701309,107.775211701309,8,8,123.171670515781,123.171670515781
Sergipe,2806305,Santa Luzia do Itanhy,Nordeste,14035,0,0,0,0,3,3,21.375133594585,21.375133594585,6,6,42.7502671891699,42.7502671891699
Alagoas,2707909,Santa Luzia do Norte,Nordeste,7296,0,0,0,0,2,2,27.4122807017544,27.4122807017544,7,7,95.9429824561403,95.9429824561403
Pará,1506559,Santa Luzia do Pará,Norte,19848,0,0,0,0,7,7,35.2680370818218,35.2680370818218,11,11,55.4212011285772,55.4212011285772
Maranhão,2110039,Santa Luzia do Paruá,Nordeste,25254,0,0,0,0,10,10,39.5976874950503,39.5976874950503,9,9,35.6379187455453,35.6379187455453
Minas Gerais,3157906,Santa Margarida,Sudeste,16208,0,0,0,0,8,7,49.3583415597236,43.1885488647581,15,15,92.5468904244817,92.5468904244817
Rio Grande do Sul,4316972,Santa Margarida do Sul,Sul,2562,0,0,0,0,4,4,156.128024980484,156.128024980484,1,1,39.032006245121,39.032006245121
Rio Grande do Norte,2409332,Santa Maria,Nordeste,5551,0,0,0,0,0,0,0,0,5,5,90.0738605656639,90.0738605656639
Rio Grande do Sul,4316907,Santa Maria,Sul,282123,96,34.0277113174041,14,4.96237456712143,939,492,332.833551323359,174.392020501696,702,535,248.827639008518,189.633599529283
Pernambuco,2612604,Santa Maria da Boa Vista,Nordeste,41931,0,0,0,0,13,13,31.0033149698314,31.0033149698314,20,20,47.6974076458944,47.6974076458944
São Paulo,3547007,Santa Maria da Serra,Sudeste,6173,0,0,0,0,2,2,32.3991576219018,32.3991576219018,4,4,64.7983152438037,64.7983152438037
Bahia,2928109,Santa Maria da Vitória,Nordeste,39845,0,0,0,0,25,21,62.7431296273058,52.7042288869369,36,36,90.3501066633204,90.3501066633204
Pará,1506583,Santa Maria das Barreiras,Norte,21449,0,0,0,0,5,5,23.3111100750618,23.3111100750618,13,13,60.6088861951606,60.6088861951606
Minas Gerais,3158003,Santa Maria de Itabira,Sudeste,10847,0,0,0,0,2,2,18.4382778648474,18.4382778648474,3,3,27.6574167972711,27.6574167972711
Espírito Santo,3204559,Santa Maria de Jetibá,Sudeste,40431,0,0,0,0,27,18,66.780440750909,44.5202938339393,27,27,66.780440750909,66.780440750909
Pernambuco,2612703,Santa Maria do Cambucá,Nordeste,14137,0,0,0,0,6,6,42.4418193393223,42.4418193393223,7,7,49.5154558958761,49.5154558958761
Rio Grande do Sul,4316956,Santa Maria do Herval,Sul,6331,0,0,0,0,2,2,31.5905860053704,31.5905860053704,2,2,31.5905860053704,31.5905860053704
Paraná,4123857,Santa Maria do Oeste,Sul,9615,0,0,0,0,3,3,31.201248049922,31.201248049922,9,8,93.603744149766,83.2033281331253
Pará,1506609,Santa Maria do Pará,Norte,24861,0,0,0,0,8,6,32.1789147660995,24.1341860745746,12,11,48.2683721491493,44.2460078033868
Minas Gerais,3158102,Santa Maria do Salto,Sudeste,5232,0,0,0,0,1,1,19.1131498470948,19.1131498470948,3,3,57.3394495412844,57.3394495412844
Minas Gerais,3158201,Santa Maria do Suaçuí,Sudeste,14615,0,0,0,0,8,8,54.7382825863838,54.7382825863838,13,13,88.9497092028737,88.9497092028737
Tocantins,1718881,Santa Maria do Tocantins,Norte,3434,0,0,0,0,1,1,29.120559114735,29.120559114735,1,1,29.120559114735,29.120559114735
Rio de Janeiro,3304607,Santa Maria Madalena,Sudeste,10404,0,0,0,0,4,3,38.4467512495194,28.8350634371396,10,10,96.1168781237985,96.1168781237985
Paraná,4123907,Santa Mariana,Sul,11724,0,0,0,0,7,7,59.7065847833504,59.7065847833504,20,20,170.590242238144,170.590242238144
São Paulo,3547106,Santa Mercedes,Sudeste,2939,0,0,0,0,0,0,0,0,4,4,136.100714528751,136.100714528751
Paraná,4123956,Santa Mônica,Sul,3981,0,0,0,0,1,1,25.1193167545843,25.1193167545843,3,3,75.3579502637528,75.3579502637528
Ceará,2312205,Santa Quitéria,Nordeste,43703,0,0,0,0,10,10,22.8817243667483,22.8817243667483,31,31,70.9333455369197,70.9333455369197
Maranhão,2110104,Santa Quitéria do Maranhão,Nordeste,25642,0,0,0,0,6,6,23.3991108337883,23.3991108337883,17,17,66.2974806957336,66.2974806957336
Maranhão,2110203,Santa Rita,Nordeste,37855,0,0,0,0,20,20,52.8331792365606,52.8331792365606,39,39,103.024699511293,103.024699511293
Paraíba,2513703,Santa Rita,Nordeste,136586,40,29.2855783169578,28,20.4999048218705,101,98,73.9460852503185,71.7496668765467,190,189,139.10649700555,138.374357547626
São Paulo,3547403,Santa Rita d'Oeste,Sudeste,2498,0,0,0,0,0,0,0,0,2,2,80.0640512409928,80.0640512409928
Minas Gerais,3159209,Santa Rita de Caldas,Sudeste,8949,0,0,0,0,3,3,33.5232986925914,33.5232986925914,9,9,100.569896077774,100.569896077774
Bahia,2928406,Santa Rita de Cássia,Nordeste,28338,0,0,0,0,13,13,45.8747970922436,45.8747970922436,29,29,102.336085821159,102.336085821159
Minas Gerais,3159407,Santa Rita de Ibitipoca,Sudeste,3425,0,0,0,0,3,3,87.5912408759124,87.5912408759124,4,4,116.788321167883,116.788321167883
